concept:name,lifecycle:transition,org:resource,time:timestamp,Activity,Resource,start:timestamp,case:concept:name,case:variant,case:variant-index,case:creator
Grinding Rework,complete,ID4872,2012-03-09 05:46:00+00:00,Grinding Rework,ID4872,2012-03-09 05:03:15.263672+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-09 19:20:00+00:00,Grinding Rework,ID4528,2012-03-09 17:55:20.449219+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-11 22:41:00+00:00,Grinding Rework,ID4872,2012-03-11 17:20:33.837891+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-03-12 02:25:00+00:00,Grinding Rework,ID4528,2012-03-12 02:01:42.187500+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-12 16:04:00+00:00,Grinding Rework,ID4872,2012-03-12 14:38:49.248047+00:00,Case178,Variant 58,58,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-03-12 22:53:00+00:00,Grinding Rework,ID4872,2012-03-12 22:32:49.394531+00:00,Case178,Variant 58,58,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4493,2012-03-12 23:45:00+00:00,Turning & Milling Q.C.,ID4493,2012-03-12 23:43:59.062500+00:00,Case178,Variant 58,58,Fluxicon Disco
Lapping,complete,ID0937,2012-03-14 08:15:00+00:00,Lapping,ID0937,2012-03-14 05:12:11.250000+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID0937,2012-03-14 08:15:00+00:00,Round Grinding,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Round Grinding,complete,ID0937,2012-03-14 08:15:00+00:00,Round Grinding,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Laser Marking,complete,ID0937,2012-03-14 08:15:00+00:00,Laser Marking,ID0937,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
End,complete,End,2012-03-14 08:15:00+00:00,End,End,2012-03-14 08:15:00+00:00,Case178,Variant 58,58,Fluxicon Disco
Start,complete,Start,2012-01-12 01:59:00+00:00,Start,Start,2012-01-12 01:59:00+00:00,Case179,Variant 59,59,Fluxicon Disco
Grinding Rework,complete,ID4872,2012-01-12 05:51:00+00:00,Grinding Rework,ID4872,2012-01-12 05:26:52.265625+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-01-13 17:00:00+00:00,Final Inspection Q.C.,ID4163,2012-01-13 15:29:22.734375+00:00,Case179,Variant 59,59,Fluxicon Disco
Packing,complete,ID4820,2012-01-15 08:00:00+00:00,Packing,ID4820,2012-01-15 05:47:27.656250+00:00,Case179,Variant 59,59,Fluxicon Disco
Grinding Rework,complete,ID4528,2012-02-20 19:50:00+00:00,Grinding Rework,ID4528,2012-02-19 16:41:11.689453+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-22 18:00:00+00:00,Final Inspection Q.C.,ID4163,2012-02-22 16:00:58.593750+00:00,Case179,Variant 59,59,Fluxicon Disco
Packing,complete,ID4820,2012-02-23 08:00:00+00:00,Packing,ID4820,2012-02-23 07:12:25.312500+00:00,Case179,Variant 59,59,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-23 14:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-23 14:22:48.750000+00:00,Case179,Variant 59,59,Fluxicon Disco
End,complete,End,2012-02-23 14:40:00+00:00,End,End,2012-02-23 14:40:00+00:00,Case179,Variant 59,59,Fluxicon Disco
Start,complete,Start,2012-01-18 10:51:00+00:00,Start,Start,2012-01-18 10:51:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 12:31:00+00:00,Turning & Milling,ID4932,2012-01-18 12:25:20.156250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-18 13:39:00+00:00,Turning & Milling,ID4932,2012-01-18 13:35:08.906250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-18 15:44:00+00:00,Turning & Milling,ID4429,2012-01-18 15:36:55.195312+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 03:12:00+00:00,Turning & Milling,ID4932,2012-01-19 02:33:01.875000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 12:33:00+00:00,Turning & Milling,ID4932,2012-01-19 12:01:13.476562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-19 13:46:00+00:00,Turning & Milling,ID4932,2012-01-19 13:41:51.914062+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-19 15:27:00+00:00,Turning & Milling,ID4429,2012-01-19 15:21:16.757812+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-20 00:29:00+00:00,Turning & Milling,ID4167,2012-01-19 23:58:18.046875+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-20 00:57:00+00:00,Turning & Milling,ID4429,2012-01-20 00:55:24.843750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 02:59:00+00:00,Turning & Milling,ID4932,2012-01-20 02:52:05.390625+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 13:54:00+00:00,Turning & Milling,ID4932,2012-01-20 13:16:54.023438+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-20 13:54:00+00:00,Turning & Milling,ID4932,2012-01-20 13:54:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-20 21:52:00+00:00,Turning & Milling,ID4167,2012-01-20 21:24:55.546875+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-22 03:55:00+00:00,Turning & Milling,ID4529,2012-01-22 02:12:52.617188+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-22 06:54:00+00:00,Turning & Milling,ID4529,2012-01-22 06:43:51.679688+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 08:15:00+00:00,Turning & Milling,ID4932,2012-01-22 08:10:24.726562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-22 13:31:00+00:00,Turning & Milling,ID4641,2012-01-22 13:13:06.093750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4641,2012-01-22 13:32:00+00:00,Turning & Milling,ID4641,2012-01-22 13:31:56.601562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 15:37:30+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 17:28:00+00:00,Turning & Milling,ID4932,2012-01-22 17:21:52.968750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 19:47:13.593750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-22 21:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-22 21:37:51.093750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-22 22:57:00+00:00,Turning & Milling,ID4932,2012-01-22 22:52:38.320312+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4429,2012-01-22 23:46:00+00:00,Turning & Milling,ID4429,2012-01-22 23:43:13.476562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:53:00+00:00,Turning & Milling,ID4167,2012-01-23 02:42:24.492188+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-23 02:57:00+00:00,Turning & Milling,ID4167,2012-01-23 02:56:46.406250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:20:00+00:00,Turning & Milling,ID4529,2012-01-23 12:44:42.773438+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-23 13:22:00+00:00,Turning & Milling,ID4529,2012-01-23 13:21:53.203125+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-23 18:22:00+00:00,Laser Marking,ID4882,2012-01-23 18:12:02.343750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-23 22:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-23 22:25:09.375000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-23 23:06:00+00:00,Turning & Milling,ID4932,2012-01-23 23:03:57.656250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-24 03:13:00+00:00,Turning & Milling,ID4167,2012-01-24 02:59:00.585938+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:04:58.359375+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-24 08:15:00+00:00,Laser Marking,ID4882,2012-01-24 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-24 13:28:00+00:00,Turning & Milling,ID4529,2012-01-24 13:10:16.289062+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 15:40:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 15:37:25.312500+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:51:00+00:00,Turning & Milling,ID4932,2012-01-24 17:43:34.804688+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 17:52:00+00:00,Turning & Milling,ID4932,2012-01-24 17:51:56.601562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 19:47:41.718750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 21:57:27.656250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-24 22:20:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-24 22:19:36.562500+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-24 22:58:00+00:00,Turning & Milling,ID4932,2012-01-24 22:55:50.859375+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-25 03:48:00+00:00,Turning & Milling,ID4167,2012-01-25 03:31:34.453125+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-25 13:27:00+00:00,Turning & Milling,ID4529,2012-01-25 12:54:12.304688+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-25 21:50:00+00:00,Laser Marking,ID0998,2012-01-25 21:33:17.929688+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-25 22:47:00+00:00,Laser Marking,ID4882,2012-01-25 22:45:06.445312+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-25 23:05:00+00:00,Turning & Milling,ID4932,2012-01-25 23:03:58.828125+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 03:22:00+00:00,Turning & Milling,ID4167,2012-01-26 03:07:26.601562+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-26 13:43:00+00:00,Turning & Milling,ID4529,2012-01-26 13:07:49.570312+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 19:42:49.921875+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-26 21:00:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-26 20:58:37.968750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4932,2012-01-26 23:01:00+00:00,Turning & Milling,ID4932,2012-01-26 22:54:08.789062+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:35:54.257812+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-26 23:38:00+00:00,Turning & Milling,ID4167,2012-01-26 23:38:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-27 06:44:00+00:00,Turning & Milling,ID4167,2012-01-27 06:19:52.265625+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 08:45:00+00:00,Turning & Milling,ID4529,2012-01-27 08:38:08.789062+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4529,2012-01-27 13:21:00+00:00,Turning & Milling,ID4529,2012-01-27 13:05:22.031250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-27 19:44:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-27 19:36:31.171875+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID4882,2012-01-29 19:54:00+00:00,Laser Marking,ID4882,2012-01-29 18:18:02.578125+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-29 23:52:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-29 23:47:21.093750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-30 15:35:00+00:00,Turning & Milling,ID4167,2012-01-30 14:41:35.273438+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 16:34:00+00:00,Laser Marking,ID0998,2012-01-30 16:32:02.460938+00:00,Case18,Variant 60,60,Fluxicon Disco
Laser Marking,complete,ID0998,2012-01-30 23:58:00+00:00,Laser Marking,ID0998,2012-01-30 23:43:15.468750+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4167,2012-01-31 06:38:00+00:00,Turning & Milling,ID4167,2012-01-31 06:15:20.625000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-01-31 14:14:00+00:00,Turning & Milling Q.C.,ID4163,2012-01-31 14:05:05.625000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 14:30:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-01 14:01:33.750000+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4163,2012-02-01 14:50:00+00:00,Turning & Milling,ID4163,2012-02-01 14:48:52.031250+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-01 16:19:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-01 16:17:15.703125+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling Q.C.,complete,ID4163,2012-02-13 19:50:00+00:00,Turning & Milling Q.C.,ID4163,2012-02-13 18:22:13.593750+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 00:26:00+00:00,Lapping,ID0998,2012-02-15 22:10:15+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-16 20:39:00+00:00,Round Grinding,ID4355,2012-02-16 19:31:28.769531+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-16 20:39:00+00:00,Lapping,ID0998,2012-02-16 20:39:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-19 21:28:00+00:00,Lapping,ID0998,2012-02-19 14:38:24.375000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-22 23:59:00+00:00,Lapping,ID0998,2012-02-22 16:59:50.625000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-23 13:46:00+00:00,Round Grinding,ID4445,2012-02-23 12:59:57.949219+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-23 13:57:00+00:00,Round Grinding,ID0420,2012-02-23 13:56:23.261719+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-23 19:26:00+00:00,Lapping,ID0998,2012-02-23 18:55:09.375000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-23 19:45:00+00:00,Lapping,ID4882,2012-02-23 19:43:13.125000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4445,2012-02-24 13:35:00+00:00,Round Grinding,ID4445,2012-02-24 12:35:26.367188+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-24 18:52:00+00:00,Round Grinding,ID0420,2012-02-24 18:34:21.269531+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4528,2012-02-26 13:37:00+00:00,Round Grinding,ID4528,2012-02-26 11:14:13.300781+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-26 19:50:00+00:00,Final Inspection Q.C.,ID4163,2012-02-26 19:33:58.359375+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-26 22:54:00+00:00,Round Grinding,ID4355,2012-02-26 22:43:45.468750+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 01:02:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 00:56:30+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-27 10:34:00+00:00,Round Grinding,ID0420,2012-02-27 10:02:09.609375+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-27 13:46:00+00:00,Round Grinding,ID4385,2012-02-27 13:35:18.750000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 15:35:06.093750+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-27 20:34:00+00:00,Round Grinding,ID4355,2012-02-27 20:17:38.085938+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-27 21:16:00+00:00,Round Grinding,ID4355,2012-02-27 21:13:39.726562+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-27 23:12:00+00:00,Final Inspection Q.C.,ID4163,2012-02-27 23:07:00.937500+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-02-28 08:00:00+00:00,Packing,ID4820,2012-02-28 07:30:05.625000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-28 15:40:00+00:00,Final Inspection Q.C.,ID4163,2012-02-28 15:20:14.062500+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-28 18:50:00+00:00,Final Inspection Q.C.,ID4163,2012-02-28 18:41:50.156250+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-28 21:08:00+00:00,Lapping,ID4882,2012-02-28 20:55:03.750000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-02-28 22:26:00+00:00,Lapping,ID0998,2012-02-28 22:18:41.250000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-28 23:39:00+00:00,Round Grinding,ID4355,2012-02-28 23:34:56.191406+00:00,Case18,Variant 60,60,Fluxicon Disco
Turning & Milling,complete,ID4355,2012-02-29 00:55:00+00:00,Turning & Milling,ID4355,2012-02-29 00:50:41.718750+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 01:02:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 01:01:41.953125+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-29 01:51:00+00:00,Round Grinding,ID4355,2012-02-29 01:48:16.347656+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-02-29 08:00:00+00:00,Packing,ID4820,2012-02-29 08:00:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-02-29 08:05:00+00:00,Round Grinding,ID0420,2012-02-29 08:04:43.300781+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-02-29 08:15:00+00:00,Lapping,ID4882,2012-02-29 08:14:03.750000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-02-29 13:33:00+00:00,Round Grinding,ID4385,2012-02-29 13:15:17.929688+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 15:30:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 15:24:58.359375+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 18:30:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 18:22:15.937500+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 21:20:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 21:12:41.718750+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 22:00:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 21:58:16.875000+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 22:45:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 22:43:03.984375+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-02-29 22:53:00+00:00,Round Grinding,ID4355,2012-02-29 22:52:33.281250+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-02-29 23:12:00+00:00,Final Inspection Q.C.,ID4163,2012-02-29 23:11:11.015625+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 01:14:00+00:00,Lapping,ID0998,2012-03-01 01:02:33.750000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-01 08:15:00+00:00,Lapping,ID4882,2012-03-01 07:35:31.875000+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-01 08:15:00+00:00,Lapping,ID4882,2012-03-01 08:15:00+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-01 11:07:00+00:00,Round Grinding,ID4385,2012-03-01 10:57:25.546875+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID0420,2012-03-01 13:46:00+00:00,Round Grinding,ID0420,2012-03-01 13:37:08.964844+00:00,Case18,Variant 60,60,Fluxicon Disco
Final Inspection Q.C.,complete,ID4163,2012-03-01 21:25:00+00:00,Final Inspection Q.C.,ID4163,2012-03-01 21:05:16.640625+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4355,2012-03-01 22:57:00+00:00,Round Grinding,ID4355,2012-03-01 22:51:52.734375+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID0998,2012-03-01 23:46:00+00:00,Lapping,ID0998,2012-03-01 23:41:24.375000+00:00,Case18,Variant 60,60,Fluxicon Disco
Packing,complete,ID4820,2012-03-02 08:00:00+00:00,Packing,ID4820,2012-03-02 07:32:01.171875+00:00,Case18,Variant 60,60,Fluxicon Disco
Lapping,complete,ID4882,2012-03-02 08:15:00+00:00,Lapping,ID4882,2012-03-02 08:13:35.625000+00:00,Case18,Variant 60,60,Fluxicon Disco
Round Grinding,complete,ID4385,2012-03-02 13:33:00+00:00,Round Grinding,ID4385,2012-03-02 13:15:17.929688+00:00,Case18,Variant 60,60,Fluxicon Disco
